car_id, route_cluster2
20150513050545-772,0
20150513060520-897,0
20150513060545-668,1
20150513120538-827,0
20150513120548-43,1
20150513120558-145,1
20150514010523-466,0
20150514030504-57,2
20150514030514-420,1
20150514030540-780,1
20150514050503-4,1
20150514060535-722,2
20150514090505-484,2
20150514090518-434,0
20150514090525-937,1
20150514090542-943,1
20150514100502-324,1
20150514100544-988,2
20150514120512-102,2
20150515020535-533,2
20150515060533-667,2
20150515110505-92,1
20150515110551-961,2
20150516020525-348,0
20150516020543-403,2
20150516030553-224,2
20150516040540-372,2
20150516050501-365,2
20150516050544-785,2
20150516050556-38,0
20150516060520-936,1
20150516080500-163,1
20150516080508-437,1
20150516080558-555,1
20150516100504-950,1
20150516120527-450,1
20150517010500-796,1
20150517010521-33,2
20150517030511-573,1
20150517050533-767,1
20150517070513-182,2
20150517080508-420,2
20150517080528-116,0
20150517090518-811,1
20150517090533-187,0
20150517100545-515,1
20150517110524-251,1
20150518020501-460,1
20150518020503-955,0
20150518020552-26,2
20150518040539-572,0
20150518050552-865,0
20150518060503-716,1
20150518080515-636,2
20150518090500-717,1
20150518090550-442,0
20150518110556-202,2
20150519040533-38,1
20150519040546-259,1
20150519060541-169,2
20150519070542-838,1
20150519090509-917,0
20150519100522-649,0
20150519110532-708,1
20150520020537-289,1
20150520080545-66,2
20150520110527-191,1
20150520110547-544,2
20150521030514-954,0
20150521040525-743,1
20150521060530-684,0
20150521080512-320,1
20150521080528-185,0
20150521080539-229,1
20150521090524-397,1
20150521100530-952,1
20150521100557-811,0
20150521110550-615,0
20150521120539-683,2
20150521120547-745,0
20150522030505-641,2
20150522030529-2,1
20150522030548-312,1
20150522040535-3,0
20150522070511-727,2
20150522090515-161,0
20150522090548-230,2
20150522100502-509,0
20150522120513-24,0
20150523010518-241,1
20150523030511-17,1
20150523060517-30,1
20150523100525-299,1
20150524010519-501,2
20150524030519-692,2
20150524030524-723,1
20150524040536-313,2
20150524050528-188,1
20150524070551-557,2
20150524090542-953,1
20150524100507-675,0
20150524110507-879,0
20150525010509-991,1
20150525020532-409,2
20150525030507-605,0
20150525040549-978,1
20150525050525-344,2
20150525050544-558,2
20150525060539-803,0
20150525070539-663,1
20150525080519-500,2
20150526010529-890,0
20150526010540-67,0
20150526030551-527,2
20150526060526-540,0
20150526080511-345,1
20150526080553-806,1
20150526090547-123,0
20150526100533-751,0
20150526110553-791,0
20150527020511-685,2
20150527020518-737,0
20150527040505-790,1
20150527050515-636,1
20150527060511-527,0
20150527100509-549,2
20150527100553-66,1
20150527100558-552,0
20150527110537-183,1
20150528040542-928,0
20150528050509-904,1
20150528080517-604,2
20150528090539-210,1
20150528100549-495,1
20150529010519-318,2
20150529110523-979,0
20150529120529-590,1
20150530010557-479,1
20150530010559-140,0
20150530020556-90,1
20150530040503-385,0
20150530040554-707,1
20150530050517-537,1
20150530080559-914,1
20150530090552-221,2
20150530110520-639,1
20150530120534-695,0
20150530120541-89,1
20150531030537-639,1
20150601040632-151,0
20150601060609-840,1
20150601060650-649,0
20150601070655-151,2
20150601080637-769,0
20150601090643-255,0
20150601110652-384,2
20150602010649-97,0
20150602030620-961,1
20150602050643-221,2
20150602070645-93,0
20150602070649-231,1
20150602080621-653,0
20150602100630-679,2
20150602100642-559,1
20150603020600-648,1
20150603060632-383,1
20150603090606-203,1
20150603090607-458,1
20150603090639-155,1
20150603100608-37,1
20150603110610-612,2
20150603110611-545,2
20150603110619-327,0
20150603120637-228,0
20150604010643-971,1
20150604030648-583,1
20150604030657-249,1
20150604040619-38,2
20150604070622-992,2
20150604080640-490,1
20150605040618-478,1
20150605040637-329,2
20150605040659-922,2
20150605070642-510,1
20150605080621-713,0
20150605080626-486,1
20150605080637-239,0
20150605090601-376,2
20150605090617-10,1
20150605090619-525,2
20150605090648-40,2
20150605090654-331,1
20150605120608-125,1
20150606010609-786,0
20150606010612-100,0
20150606030602-262,2
20150606030611-107,2
20150606050612-794,2
20150606050653-525,1
20150606090640-663,1
20150606090649-896,2
20150606110611-539,1
20150607010649-553,2
20150607030612-158,1
20150607030629-240,1
20150607030644-318,1
20150607040622-582,1
20150607040626-348,0
20150607050608-159,1
20150607100623-566,0
20150608020615-373,0
20150608020653-576,2
20150608040651-249,1
20150608090629-720,0
20150608120622-394,1
20150608120632-318,0
20150608120637-956,2
20150609010619-14,0
20150609020654-723,0
20150609030606-244,2
20150609040601-951,1
20150609040634-892,0
20150609050606-751,2
20150609050629-558,1
20150609050637-33,0
20150609060600-167,2
20150609070626-683,0
20150610040636-776,1
20150610040641-716,1
20150610080607-654,0
20150610080607-677,1
20150610120636-389,1
20150611010649-460,1
20150611020620-822,2
20150611030606-430,1
20150611040604-12,0
20150611040639-499,2
20150611050645-707,1
20150611070625-87,2
20150611080617-682,1
20150611080633-723,0
20150611100636-247,1
20150611110616-649,0
20150612020631-291,1
20150612030609-600,0
20150612040643-903,1
20150612070653-348,0
20150612080632-864,0
20150612090614-805,2
20150612120651-215,1
20150613010619-88,1
20150613020647-968,2
20150613050607-419,1
20150613060630-368,1
20150613070601-595,2
20150613070629-561,2
20150613110621-217,2
20150613120634-302,2
20150614060634-481,1
20150614070623-488,2
20150614090643-855,1
20150614090651-645,1
20150614110611-249,0
20150614110618-981,1
20150614110632-795,1
20150614120640-492,2
20150615050655-209,2
20150615070645-876,0
20150615080639-90,2
20150615090601-623,1
20150615110657-243,2
20150616010629-916,1
20150616020625-232,2
20150616060652-850,2
20150616070600-982,2
20150616070612-761,1
20150616110614-272,1
20150616110620-574,1
20150616120616-647,1
20150616120628-268,2
20150617020614-57,2
20150617020653-175,1
20150617050619-294,0
20150617050656-64,0
20150617070624-744,0
20150617090658-734,1
20150617100636-148,0
20150617110631-315,2
20150618050611-599,1
20150618070642-761,0
20150618080605-776,2
20150618110625-63,1
20150618120604-417,0
20150619040651-207,0
20150619050617-947,0
20150619050622-891,0
20150619060603-933,1
20150619070601-944,1
20150619080643-944,0
20150619090638-731,0
20150619110604-788,1
20150620020649-980,1
20150620030629-901,1
20150620030643-457,1
20150620050621-275,1
20150620070638-960,0
20150620090611-379,1
20150620120634-136,1
20150621010621-936,2
20150621010643-875,1
20150621040623-288,1
20150621060618-266,1
20150621070647-455,1
20150621090620-651,2
20150621120624-302,2
20150621120657-579,0
20150622030626-334,1
20150622030637-276,1
20150622050634-617,1
20150622060644-784,2
20150622090641-231,0
20150622120632-733,2
20150622120641-769,2
20150623020631-91,1
20150623020640-155,1
20150623050614-210,1
20150623060616-357,1
20150623100627-640,2
20150623100636-684,0
20150623110625-496,2
20150624030614-941,0
20150624050603-927,2
20150624060606-582,2
20150624080630-565,1
20150624080649-350,0
20150624080656-470,1
20150624120647-627,1
20150625010640-723,0
20150625030645-715,0
20150625030655-107,1
20150625040628-192,0
20150625040649-416,2
20150625050640-406,0
20150625050651-939,0
20150625070608-126,0
20150625070630-807,1
20150625080634-901,2
20150625090635-281,2
20150625120621-432,2
20150625120639-372,0
20150626020646-441,2
20150626030633-737,1
20150626050602-930,1
20150626050635-614,2
20150626050654-920,1
20150626070610-771,0
20150626080624-430,1
20150626100609-1,0
20150626100618-442,1
20150626100642-172,2
20150626110605-541,0
20150626110618-930,1
20150626120628-726,1
20150626120643-518,1
20150627070602-460,1
20150627070604-127,1
20150627070615-916,0
20150627080650-806,0
20150627100623-876,2
20150627100641-287,1
20150627110636-691,2
20150628010613-142,1
20150628010656-511,1
20150628020602-813,0
20150628020649-167,1
20150628020653-964,1
20150628040625-94,1
20150628060613-79,1
20150628100621-273,1
20150628100625-400,0
20150628120615-416,1
20150629060651-484,1
20150629060651-645,1
20150629070605-595,0
20150629090627-62,2
20150630010654-790,1
20150630020625-936,2
20150630040654-44,0
20150630050613-163,0
20150630050659-891,1
20150630060606-969,0
20150630070630-393,1
20150630080609-634,1
20150630080657-414,1
20150630090638-875,1
20150630110633-414,0
20150630120651-844,1
20150630120655-755,2
20150631010647-184,0
20150631050638-897,1
20150631080629-406,0
20150631090611-983,0
20150631110613-672,2
20150631110616-558,1
20150701010755-627,2
20150701020723-76,1
20150701040708-313,1
20150701040743-488,2
20150701060721-840,1
20150701060741-737,1
20150701070722-706,0
20150701070729-336,1
20150701080732-301,1
20150701080753-524,0
20150702010703-5,2
20150702020734-303,1
20150702020750-193,1
20150702040704-305,1
20150702040744-309,1
20150702050722-52,1
20150702050722-689,1
20150702060711-874,1
20150702080703-888,1
20150702100703-979,1
20150702100724-988,0
20150703030736-636,1
20150703080734-840,2
20150703100720-218,0
20150703110718-68,0
20150703110736-237,1
20150704010709-745,1
20150704010749-266,2
20150704020738-670,1
20150704050743-697,2
20150704060747-94,1
20150704090726-900,0
20150704100721-493,1
20150704110737-327,2
20150704120725-943,1
20150705010758-123,1
20150705020730-688,1
20150705040715-207,1
20150705040736-424,1
20150705050702-651,0
20150706030713-770,2
20150706060726-989,0
20150706060731-616,2
20150706080728-516,1
20150706120735-422,0
20150707010720-308,2
20150707020749-480,1
20150707040715-238,0
20150707050739-597,1
20150707060746-607,0
20150707090744-193,0
20150708010747-474,2
20150708010750-395,0
20150708030724-124,2
20150708030735-179,0
20150708040737-542,2
20150708050709-322,1
20150708090712-967,1
20150708090716-145,2
20150708100721-172,2
20150708120746-78,0
20150709030753-123,0
20150709070749-903,1
20150709100754-675,0
20150709120708-806,1
20150710010709-698,0
20150710010716-189,1
20150710010736-777,2
20150710060749-607,1
20150710110703-581,1
20150710110737-521,1
20150710120752-5,1
20150711020710-628,1
20150711020755-31,2
20150711050706-571,2
20150711060713-327,1
20150711080709-92,1
20150711100726-153,2
20150712030716-264,2
20150712060714-467,1
20150712060751-581,1
20150712070713-541,1
20150712070717-383,1
20150712070719-741,1
20150712090732-344,2
20150712110758-964,2
20150713020758-120,1
20150713070728-480,2
20150713090739-797,1
20150713100753-416,2
20150713110726-288,2
20150714050700-78,0
20150714060734-528,1
20150714070731-335,1
20150714080747-236,0
20150714090704-767,1
20150714090715-693,1
20150715010737-325,0
20150715060701-150,1
20150715060721-327,1
20150715080748-563,1
20150715080758-568,2
20150715090713-496,0
20150715100705-414,0
20150716030727-619,1
20150716030750-947,1
20150716060726-594,1
20150716070708-629,2
20150716080715-573,2
20150716100718-333,0
20150716110710-957,1
20150716110734-865,1
20150716120707-60,1
20150716120723-749,1
20150717010754-625,1
20150717020709-853,0
20150717030756-157,2
20150717040709-500,0
20150717050734-803,1
20150717060746-729,2
20150717070703-885,2
20150717110728-930,2
20150717120715-637,1
20150718020708-249,0
20150718060719-224,1
20150718070713-814,2
20150718100716-825,0
20150718110706-765,2
20150718110745-403,1
20150718120727-606,0
20150718120741-816,1
20150719010726-439,2
20150719050709-626,1
20150719050720-439,0
20150719050740-812,1
20150719120727-862,1
20150719120749-370,1
20150720050711-732,1
20150720070721-359,2
20150720100717-213,1
20150720100758-108,1
20150720110747-627,2
20150721010748-517,1
20150721020702-104,2
20150721040749-166,0
20150721050723-70,2
20150721050735-636,0
20150721060738-220,0
20150721070717-32,2
20150721100700-126,0
20150721110707-591,1
20150721120706-688,0
20150722010711-769,0
20150722010749-2,1
20150722040729-834,0
20150722040736-505,1
20150722060726-651,2
20150722090710-384,1
20150722090733-194,1
20150722090744-571,0
20150722100718-323,1
20150722100759-856,0
20150722110714-462,0
20150722110719-792,2
20150722110730-245,0
20150722110746-805,1
20150723020750-194,2
20150723020752-755,0
20150723030707-46,0
20150723030737-792,1
20150723030749-303,2
20150723040705-993,2
20150723040751-516,2
20150723050737-232,0
20150723050745-341,1
20150723060738-370,0
20150723060758-760,1
20150723070741-205,0
20150723090724-2,0
20150723100709-7,0
20150723110714-736,1
20150723120718-938,0
20150724010736-623,1
20150724010756-126,1
20150724020753-165,1
20150724040701-562,1
20150724050754-246,1
20150724060708-783,1
20150724070715-550,2
20150724110725-338,1
20150724120712-867,1
20150724120724-140,1
20150725010752-511,2
20150725030704-918,0
20150725030751-337,1
20150725040701-369,2
20150725050713-680,1
20150725070707-92,2
20150725070710-928,1
20150725070715-904,1
20150725090704-173,0
20150725090731-539,1
20150725090749-801,2
20150726030718-420,2
20150726040708-63,1
20150726040724-526,1
20150726040734-978,1
20150726040744-994,0
20150726110704-418,0
20150726110738-643,1
20150726110745-712,0
20150726110746-402,0
20150726120703-149,0
20150727010727-355,1
20150727030712-39,0
20150727030747-610,1
20150727040750-332,1
20150727060728-239,1
20150727070700-6,1
20150727070704-192,0
20150727070716-50,1
20150727070729-782,1
20150727090731-933,0
20150727100744-582,1
20150727120725-643,0
20150727120737-425,2
20150728020733-878,0
20150728020756-477,0
20150728030708-412,1
20150728030708-510,1
20150728060701-371,2
20150728060709-594,0
20150728080743-392,1
20150728090724-582,2
20150728110728-194,2
20150728120701-799,1
20150729040710-561,0
20150729050717-99,0
20150729080703-389,0
20150729110716-839,1
20150729120752-754,1
20150730030734-264,0
20150730040705-133,1
20150730040715-317,1
20150730060700-354,1
20150730070718-674,2
20150730080701-11,0
20150730080728-292,2
20150730090701-127,0
20150730090704-697,2
20150730090712-771,2
20150730100725-834,1
20150731010755-264,2
20150731020756-741,1
20150731030706-870,0
20150731030748-502,2
20150731090718-928,0
20150731090735-400,0
20150731120739-57,0
20150801010844-756,1
20150801020830-440,1
20150801020850-865,1
20150801020851-728,0
20150801030815-386,0
20150801050802-446,0
20150801100806-862,2
20150801100813-808,2
20150801120817-560,2
20150801120848-517,1
20150801120859-136,1
20150802010858-812,2
20150802020839-300,1
20150802030830-611,1
20150802040832-510,0
20150802060812-197,2
20150802090803-274,2
20150802090811-979,1
20150802090823-595,2
20150802090831-105,0
20150802090839-792,1
20150802090855-889,1
20150802110852-346,1
20150803030838-612,0
20150803050825-767,2
20150803050829-770,1
20150803060815-535,1
20150803060828-975,1
20150804030847-490,1
20150804040846-173,0
20150804060809-962,2
20150804070850-234,0
20150804090809-57,1
20150804100804-119,0
20150804100832-464,2
20150804110814-745,1
20150805010805-339,1
20150805020849-559,0
20150805040827-754,1
20150805040854-754,0
20150805050824-181,2
20150805050852-127,1
20150805070819-136,1
20150805070853-118,1
20150805100804-800,1
20150806030828-47,0
20150806030837-471,2
20150806040856-166,2
20150806040859-207,2
20150806050829-624,2
20150806060853-66,1
20150806080818-642,2
20150806090805-946,1
20150806110818-449,0
20150806110838-706,1
20150807030856-626,1
20150807050820-790,0
20150807060806-318,1
20150807080814-971,1
20150807080837-538,1
20150807090832-325,0
20150807120804-821,2
20150807120858-786,1
20150808010856-926,1
20150808020805-83,1
20150808020814-774,0
20150808020824-931,1
20150808020840-877,2
20150808030815-401,2
20150808040805-585,2
20150808040851-925,0
20150808070835-600,2
20150808090842-727,0
20150808100805-344,1
20150808120839-918,2
20150809010801-971,1
20150809010842-230,1
20150809020810-28,1
20150809030847-891,2
20150809060853-307,1
20150810010834-148,1
20150810030855-554,2
20150810060851-257,2
20150810080815-587,2
20150810090808-3,1
20150811030803-385,1
20150811030814-454,0
20150811030849-496,1
20150811040856-957,0
20150811050843-334,1
20150811050851-143,1
20150811060806-982,2
20150811080802-300,2
