car_id, route_cluster1
20150513050545-772,12
20150513060520-897,14
20150513060545-668,111
20150513120538-827,12
20150513120548-43,11
20150513120558-145,8
20150514010523-466,47
20150514030504-57,14
20150514030514-420,43
20150514030540-780,39
20150514050503-4,74
20150514060535-722,41
20150514090505-484,104
20150514090518-434,77
20150514090525-937,59
20150514090542-943,108
20150514100502-324,22
20150514100544-988,47
20150514120512-102,45
20150515020535-533,47
20150515060533-667,41
20150515110505-92,32
20150515110551-961,107
20150516020525-348,14
20150516020543-403,12
20150516030553-224,109
20150516040540-372,30
20150516050501-365,78
20150516050544-785,3
20150516050556-38,23
20150516060520-936,73
20150516080500-163,87
20150516080508-437,21
20150516080558-555,16
20150516100504-950,56
20150516120527-450,111
20150517010500-796,97
20150517010521-33,47
20150517030511-573,8
20150517050533-767,59
20150517070513-182,24
20150517080508-420,36
20150517080528-116,103
20150517090518-811,1
20150517090533-187,78
20150517100545-515,32
20150517110524-251,11
20150518020501-460,69
20150518020503-955,89
20150518020552-26,107
20150518040539-572,1
20150518050552-865,101
20150518060503-716,8
20150518080515-636,77
20150518090500-717,94
20150518090550-442,25
20150518110556-202,6
20150519040533-38,93
20150519040546-259,22
20150519060541-169,2
20150519070542-838,21
20150519090509-917,3
20150519100522-649,12
20150519110532-708,22
20150520020537-289,22
20150520080545-66,24
20150520110527-191,28
20150520110547-544,2
20150521030514-954,14
20150521040525-743,9
20150521060530-684,3
20150521080512-320,6
20150521080528-185,76
20150521080539-229,115
20150521090524-397,94
20150521100530-952,74
20150521100557-811,81
20150521110550-615,12
20150521120539-683,3
20150521120547-745,98
20150522030505-641,13
20150522030529-2,21
20150522030548-312,100
20150522040535-3,75
20150522070511-727,3
20150522090515-161,3
20150522090548-230,23
20150522100502-509,37
20150522120513-24,4
20150523010518-241,43
20150523030511-17,18
20150523060517-30,11
20150523100525-299,1
20150524010519-501,62
20150524030519-692,45
20150524030524-723,72
20150524040536-313,47
20150524050528-188,8
20150524070551-557,2
20150524090542-953,8
20150524100507-675,24
20150524110507-879,79
20150525010509-991,56
20150525020532-409,79
20150525030507-605,112
20150525040549-978,8
20150525050525-344,48
20150525050544-558,13
20150525060539-803,14
20150525070539-663,8
20150525080519-500,24
20150526010529-890,3
20150526010540-67,24
20150526030551-527,23
20150526060526-540,121
20150526080511-345,100
20150526080553-806,69
20150526090547-123,15
20150526100533-751,2
20150526110553-791,78
20150527020511-685,6
20150527020518-737,101
20150527040505-790,56
20150527050515-636,28
20150527060511-527,14
20150527100509-549,64
20150527100553-66,1
20150527100558-552,2
20150527110537-183,1
20150528040542-928,89
20150528050509-904,21
20150528080517-604,0
20150528090539-210,74
20150528100549-495,72
20150529010519-318,45
20150529110523-979,67
20150529120529-590,94
20150530010557-479,21
20150530010559-140,121
20150530020556-90,59
20150530040503-385,14
20150530040554-707,32
20150530050517-537,110
20150530080559-914,17
20150530090552-221,15
20150530110520-639,94
20150530120534-695,14
20150530120541-89,46
20150531030537-639,52
20150601040632-151,6
20150601060609-840,8
20150601060650-649,24
20150601070655-151,13
20150601080637-769,79
20150601090643-255,6
20150601110652-384,47
20150602010649-97,23
20150602030620-961,8
20150602050643-221,25
20150602070645-93,107
20150602070649-231,6
20150602080621-653,37
20150602100630-679,23
20150602100642-559,22
20150603020600-648,122
20150603060632-383,59
20150603090606-203,8
20150603090607-458,21
20150603090639-155,88
20150603100608-37,59
20150603110610-612,3
20150603110611-545,24
20150603110619-327,77
20150603120637-228,12
20150604010643-971,39
20150604030648-583,11
20150604030657-249,1
20150604040619-38,89
20150604070622-992,92
20150604080640-490,35
20150605040618-478,90
20150605040637-329,24
20150605040659-922,3
20150605070642-510,56
20150605080621-713,98
20150605080626-486,8
20150605080637-239,23
20150605090601-376,99
20150605090617-10,94
20150605090619-525,106
20150605090648-40,47
20150605090654-331,21
20150605120608-125,60
20150606010609-786,36
20150606010612-100,37
20150606030602-262,45
20150606030611-107,75
20150606050612-794,3
20150606050653-525,9
20150606090640-663,16
20150606090649-896,10
20150606110611-539,100
20150607010649-553,103
20150607030612-158,105
20150607030629-240,19
20150607030644-318,102
20150607040622-582,21
20150607040626-348,10
20150607050608-159,93
20150607100623-566,6
20150608020615-373,12
20150608020653-576,47
20150608040651-249,113
20150608090629-720,61
20150608120622-394,1
20150608120632-318,14
20150608120637-956,23
20150609010619-14,2
20150609020654-723,23
20150609030606-244,0
20150609040601-951,6
20150609040634-892,23
20150609050606-751,12
20150609050629-558,32
20150609050637-33,24
20150609060600-167,30
20150609070626-683,3
20150610040636-776,54
20150610040641-716,21
20150610080607-654,23
20150610080607-677,72
20150610120636-389,32
20150611010649-460,8
20150611020620-822,6
20150611030606-430,22
20150611040604-12,24
20150611040639-499,23
20150611050645-707,22
20150611070625-87,23
20150611080617-682,21
20150611080633-723,24
20150611100636-247,69
20150611110616-649,24
20150612020631-291,22
20150612030609-600,24
20150612040643-903,88
20150612070653-348,41
20150612080632-864,12
20150612090614-805,36
20150612120651-215,59
20150613010619-88,86
20150613020647-968,2
20150613050607-419,21
20150613060630-368,9
20150613070601-595,70
20150613070629-561,55
20150613110621-217,77
20150613120634-302,92
20150614060634-481,22
20150614070623-488,2
20150614090643-855,6
20150614090651-645,1
20150614110611-249,14
20150614110618-981,53
20150614110632-795,27
20150614120640-492,121
20150615050655-209,99
20150615070645-876,112
20150615080639-90,24
20150615090601-623,102
20150615110657-243,3
20150616010629-916,18
20150616020625-232,4
20150616060652-850,75
20150616070600-982,40
20150616070612-761,59
20150616110614-272,54
20150616110620-574,116
20150616120616-647,87
20150616120628-268,36
20150617020614-57,3
20150617020653-175,119
20150617050619-294,14
20150617050656-64,14
20150617070624-744,14
20150617090658-734,80
20150617100636-148,71
20150617110631-315,12
20150618050611-599,19
20150618070642-761,44
20150618080605-776,36
20150618110625-63,21
20150618120604-417,3
20150619040651-207,107
20150619050617-947,3
20150619050622-891,75
20150619060603-933,60
20150619070601-944,72
20150619080643-944,23
20150619090638-731,13
20150619110604-788,59
20150620020649-980,93
20150620030629-901,27
20150620030643-457,20
20150620050621-275,6
20150620070638-960,30
20150620090611-379,8
20150620120634-136,8
20150621010621-936,3
20150621010643-875,53
20150621040623-288,22
20150621060618-266,28
20150621070647-455,21
20150621090620-651,109
20150621120624-302,3
20150621120657-579,3
20150622030626-334,5
20150622030637-276,17
20150622050634-617,20
20150622060644-784,3
20150622090641-231,121
20150622120632-733,37
20150622120641-769,101
20150623020631-91,91
20150623020640-155,5
20150623050614-210,6
20150623060616-357,1
20150623100627-640,12
20150623100636-684,23
20150623110625-496,26
20150624030614-941,61
20150624050603-927,99
20150624060606-582,37
20150624080630-565,49
20150624080649-350,24
20150624080656-470,28
20150624120647-627,32
20150625010640-723,7
20150625030645-715,2
20150625030655-107,33
20150625040628-192,98
20150625040649-416,3
20150625050640-406,2
20150625050651-939,3
20150625070608-126,25
20150625070630-807,6
20150625080634-901,12
20150625090635-281,12
20150625120621-432,3
20150625120639-372,0
20150626020646-441,23
20150626030633-737,21
20150626050602-930,1
20150626050635-614,101
20150626050654-920,8
20150626070610-771,67
20150626080624-430,6
20150626100609-1,14
20150626100618-442,49
20150626100642-172,14
20150626110605-541,36
20150626110618-930,22
20150626120628-726,66
20150626120643-518,97
20150627070602-460,5
20150627070604-127,21
20150627070615-916,23
20150627080650-806,40
20150627100623-876,12
20150627100641-287,94
20150627110636-691,77
20150628010613-142,11
20150628010656-511,11
20150628020602-813,3
20150628020649-167,8
20150628020653-964,73
20150628040625-94,1
20150628060613-79,80
20150628100621-273,21
20150628100625-400,12
20150628120615-416,1
20150629060651-484,9
20150629060651-645,113
20150629070605-595,3
20150629090627-62,104
20150630010654-790,8
20150630020625-936,23
20150630040654-44,3
20150630050613-163,101
20150630050659-891,21
20150630060606-969,89
20150630070630-393,115
20150630080609-634,43
20150630080657-414,6
20150630090638-875,22
20150630110633-414,109
20150630120651-844,1
20150630120655-755,23
20150631010647-184,104
20150631050638-897,74
20150631080629-406,2
20150631090611-983,3
20150631110613-672,55
20150631110616-558,72
20150701010755-627,30
20150701020723-76,94
20150701040708-313,59
20150701040743-488,2
20150701060721-840,94
20150701060741-737,21
20150701070722-706,36
20150701070729-336,5
20150701080732-301,20
20150701080753-524,3
20150702010703-5,3
20150702020734-303,93
20150702020750-193,97
20150702040704-305,85
20150702040744-309,11
20150702050722-52,27
20150702050722-689,115
20150702060711-874,22
20150702080703-888,6
20150702100703-979,1
20150702100724-988,4
20150703030736-636,32
20150703080734-840,47
20150703100720-218,7
20150703110718-68,70
20150703110736-237,5
20150704010709-745,22
20150704010749-266,45
20150704020738-670,5
20150704050743-697,112
20150704060747-94,22
20150704090726-900,12
20150704100721-493,18
20150704110737-327,13
20150704120725-943,1
20150705010758-123,43
20150705020730-688,8
20150705040715-207,8
20150705040736-424,22
20150705050702-651,67
20150706030713-770,24
20150706060726-989,2
20150706060731-616,2
20150706080728-516,105
20150706120735-422,23
20150707010720-308,14
20150707020749-480,11
20150707040715-238,75
20150707050739-597,51
20150707060746-607,98
20150707090744-193,65
20150708010747-474,14
20150708010750-395,24
20150708030724-124,0
20150708030735-179,36
20150708040737-542,3
20150708050709-322,22
20150708090712-967,11
20150708090716-145,14
20150708100721-172,77
20150708120746-78,61
20150709030753-123,3
20150709070749-903,72
20150709100754-675,24
20150709120708-806,113
20150710010709-698,55
20150710010716-189,19
20150710010736-777,26
20150710060749-607,21
20150710110703-581,1
20150710110737-521,46
20150710120752-5,120
20150711020710-628,1
20150711020755-31,6
20150711050706-571,23
20150711060713-327,82
20150711080709-92,22
20150711100726-153,14
20150712030716-264,23
20150712060714-467,33
20150712060751-581,35
20150712070713-541,58
20150712070717-383,73
20150712070719-741,20
20150712090732-344,3
20150712110758-964,12
20150713020758-120,39
20150713070728-480,23
20150713090739-797,57
20150713100753-416,103
20150713110726-288,98
20150714050700-78,23
20150714060734-528,87
20150714070731-335,8
20150714080747-236,45
20150714090704-767,21
20150714090715-693,38
20150715010737-325,47
20150715060701-150,8
20150715060721-327,21
20150715080748-563,22
20150715080758-568,3
20150715090713-496,23
20150715100705-414,75
20150716030727-619,22
20150716030750-947,58
20150716060726-594,115
20150716070708-629,1
20150716080715-573,12
20150716100718-333,6
20150716110710-957,58
20150716110734-865,21
20150716120707-60,32
20150716120723-749,1
20150717010754-625,21
20150717020709-853,12
20150717030756-157,99
20150717040709-500,4
20150717050734-803,113
20150717060746-729,106
20150717070703-885,24
20150717110728-930,23
20150717120715-637,21
20150718020708-249,15
20150718060719-224,6
20150718070713-814,14
20150718100716-825,3
20150718110706-765,23
20150718110745-403,6
20150718120727-606,23
20150718120741-816,58
20150719010726-439,83
20150719050709-626,1
20150719050720-439,4
20150719050740-812,94
20150719120727-862,8
20150719120749-370,49
20150720050711-732,8
20150720070721-359,3
20150720100717-213,80
20150720100758-108,54
20150720110747-627,31
20150721010748-517,5
20150721020702-104,24
20150721040749-166,71
20150721050723-70,106
20150721050735-636,6
20150721060738-220,41
20150721070717-32,24
20150721100700-126,77
20150721110707-591,8
20150721120706-688,23
20150722010711-769,3
20150722010749-2,88
20150722040729-834,1
20150722040736-505,20
20150722060726-651,45
20150722090710-384,1
20150722090733-194,110
20150722090744-571,24
20150722100718-323,6
20150722100759-856,13
20150722110714-462,15
20150722110719-792,44
20150722110730-245,70
20150722110746-805,6
20150723020750-194,14
20150723020752-755,3
20150723030707-46,44
20150723030737-792,6
20150723030749-303,23
20150723040705-993,23
20150723040751-516,12
20150723050737-232,14
20150723050745-341,74
20150723060738-370,14
20150723060758-760,85
20150723070741-205,77
20150723090724-2,104
20150723100709-7,23
20150723110714-736,22
20150723120718-938,26
20150724010736-623,43
20150724010756-126,34
20150724020753-165,1
20150724040701-562,114
20150724050754-246,21
20150724060708-783,113
20150724070715-550,67
20150724110725-338,97
20150724120712-867,63
20150724120724-140,58
20150725010752-511,25
20150725030704-918,12
20150725030751-337,111
20150725040701-369,13
20150725050713-680,8
20150725070707-92,7
20150725070710-928,1
20150725070715-904,21
20150725090704-173,3
20150725090731-539,1
20150725090749-801,2
20150726030718-420,99
20150726040708-63,1
20150726040724-526,19
20150726040734-978,8
20150726040744-994,79
20150726110704-418,79
20150726110738-643,17
20150726110745-712,12
20150726110746-402,23
20150726120703-149,36
20150727010727-355,1
20150727030712-39,2
20150727030747-610,8
20150727040750-332,114
20150727060728-239,9
20150727070700-6,9
20150727070704-192,14
20150727070716-50,69
20150727070729-782,94
20150727090731-933,12
20150727100744-582,21
20150727120725-643,101
20150727120737-425,23
20150728020733-878,12
20150728020756-477,23
20150728030708-412,11
20150728030708-510,22
20150728060701-371,2
20150728060709-594,24
20150728080743-392,97
20150728090724-582,30
20150728110728-194,2
20150728120701-799,1
20150729040710-561,3
20150729050717-99,24
20150729080703-389,71
20150729110716-839,118
20150729120752-754,105
20150730030734-264,103
20150730040705-133,11
20150730040715-317,22
20150730060700-354,6
20150730070718-674,40
20150730080701-11,75
20150730080728-292,75
20150730090701-127,13
20150730090704-697,12
20150730090712-771,24
20150730100725-834,8
20150731010755-264,3
20150731020756-741,21
20150731030706-870,12
20150731030748-502,1
20150731090718-928,24
20150731090735-400,106
20150731120739-57,75
20150801010844-756,6
20150801020830-440,87
20150801020850-865,1
20150801020851-728,2
20150801030815-386,15
20150801050802-446,25
20150801100806-862,6
20150801100813-808,75
20150801120817-560,2
20150801120848-517,59
20150801120859-136,38
20150802010858-812,31
